key,value,t
 pocket2 ,650.6465508,113
 pocket2 ,668.7130937,114
 pocket2 ,687.1699738,115
 pocket2 ,687.8492663,116
 pocket2 ,691.0762462,117
 pocket2 ,706.5829644,118
 pocket2 ,674.2541044,119
 pocket2 ,629.7556909,120
 pocket2 ,560.7641989,121
 pocket2 ,561.1108567,122
 pocket2 ,491.3553597,123
 pocket2 ,491.991924,124
 pocket2 ,493.1994145,125
 pocket2 ,491.5541597,126
 pocket2 ,500.1926245,127
 pocket2 ,495.4900273,128
 pocket2 ,497.7329351,129
 pocket2 ,567.6247536,130
 pocket2 ,638.2644163,131
 pocket2 ,660.1936481,132
 pocket2 ,660.6853577,133
 pocket2 ,666.0145181,134
 pocket2 ,695.1149293,135
 pocket2 ,694.8326961,136
 pocket2 ,662.9040664,137
 pocket2 ,662.9040664,138
 pocket2 ,629.1711856,139
 pocket2 ,551.2929552,140
 pocket2 ,551.3679782,141
 pocket2 ,533.8800522,142
 pocket2 ,545.7677649,143
 pocket2 ,559.1725542,144
 pocket2 ,527.7256597,145
 pocket2 ,570.0767191,146
 pocket2 ,636.5601376,147
 pocket2 ,636.5601376,148
 pocket2 ,697.8062738,149
 pocket2 ,721.0670743,150
 pocket2 ,714.0648484,151
 pocket2 ,726.1231817,152
 pocket2 ,784.6526904,153
 pocket2 ,821.6562758,154
 pocket2 ,899.5856718,155
 pocket2 ,906.3419462,156
 pocket2 ,816.5277971,157
 pocket2 ,799.1774578,158
 pocket2 ,794.3040023,159
 pocket2 ,761.8762547,160
 pocket2 ,702.9059945,161
 pocket2 ,690.6676777,162
 pocket2 ,620.9239856,163
 pocket2 ,566.578259,164
 pocket2 ,556.3748024,165
 pocket2 ,556.3748024,166
 pocket2 ,572.0029096,167
 pocket2 ,554.4211221,168
 pocket2 ,554.2753441,169
 pocket2 ,557.5075645,170
 pocket2 ,549.0001994,171
 pocket2 ,665.2093597,172
 pocket2 ,746.7834614,173
 pocket2 ,795.5622044,174
 pocket2 ,875.7659682,175
 pocket2 ,788.0584488,176
 pocket2 ,736.8025547,177
 pocket2 ,736.8025547,178
 pocket2 ,737.4359156,179
 pocket2 ,772.3544436,180
 pocket2 ,822.3128395,181
 pocket2 ,789.9729794,182
 pocket2 ,751.9024458,183
 pocket2 ,751.9024458,184
 pocket2 ,751.9024458,185
 pocket2 ,755.4088234,186
 pocket2 ,744.6473311,187
 pocket2 ,699.83375,188
 pocket2 ,621.9544435,189
 pocket2 ,549.9722099,190
 pocket2 ,537.1758358,191
 pocket2 ,461.9629022,192
 pocket2 ,470.9566181,193
 pocket2 ,524.1587574,194
 pocket2 ,524.1587574,195
 pocket2 ,606.8767678,196
 pocket2 ,617.5283732,197
 pocket2 ,622.5588061,198
 pocket2 ,612.9620727,199
 pocket3 ,672.0838392,0
 pocket3 ,649.6195132,1
 pocket3 ,584.6105071,2
 pocket3 ,651.6619543,3
 pocket3 ,691.5840521,4
 pocket3 ,650.3129846,5
 pocket3 ,652.6756596,6
 pocket3 ,651.7175669,7
 pocket3 ,692.2480955,8
 pocket3 ,673.7080858,9
 pocket3 ,737.8150581,10
 pocket3 ,713.5213921,11
 pocket3 ,734.5487031,12
 pocket3 ,700.1436984,13
 pocket3 ,633.499499,14
 pocket3 ,633.499499,15
 pocket3 ,661.7827796,16
 pocket3 ,692.1304841,17
 pocket3 ,618.2468278,18
 pocket3 ,565.2110789,19
 pocket3 ,487.395092,20
 pocket3 ,520.9425208,21
 pocket3 ,528.8301405,22
 pocket3 ,528.8301405,23
 pocket3 ,494.2051536,24
 pocket3 ,481.3181756,25
 pocket3 ,442.9084819,26
 pocket3 ,527.4442894,27
 pocket3 ,610.0044426,28
 pocket3 ,684.7754905,29
 pocket3 ,684.7754905,30
 pocket3 ,719.7362703,31
 pocket3 ,767.1661915,32
 pocket3 ,800.2072078,33
 pocket3 ,862.9716648,34
 pocket3 ,926.6985762,35
 pocket3 ,1001.354377,36
 pocket3 ,897.1979301,37
 pocket3 ,884.7212222,38
 pocket3 ,865.8761362,39
 pocket3 ,786.5764784,40
 pocket3 ,786.5764784,41
 pocket3 ,742.381605,42
 pocket3 ,684.5590617,43
 pocket3 ,653.9993367,44
 pocket3 ,622.370364,45
 pocket3 ,525.5219647,46
 pocket3 ,565.4657615,47
 pocket3 ,554.855416,48
 pocket3 ,554.855416,49
 pocket3 ,735.0085559,50
 pocket3 ,735.0085559,51
 pocket3 ,648.4413513,52
 pocket3 ,648.4413513,53
 pocket3 ,648.4413513,54
 pocket3 ,641.1139868,55
 pocket3 ,579.4780693,56
 pocket3 ,597.2285298,57
 pocket3 ,598.1763595,58
 pocket3 ,662.5355778,59
 pocket3 ,662.1738923,60
 pocket3 ,662.1738923,61
 pocket3 ,768.6431098,62
 pocket3 ,730.7299102,63
 pocket3 ,701.9665979,64
 pocket3 ,762.3059903,65
 pocket3 ,823.6819289,66
 pocket3 ,808.7674452,67
 pocket3 ,752.0539363,68
 pocket3 ,752.3991924,69
 pocket3 ,682.7712497,70
 pocket3 ,711.6183298,71
 pocket3 ,709.4145217,72
 pocket3 ,720.6949479,73
 pocket3 ,751.7993039,74
 pocket3 ,689.4680608,75
 pocket3 ,728.1415201,76
 pocket3 ,781.1995582,77
 pocket3 ,816.4209564,78
 pocket3 ,815.7633672,79
 pocket3 ,813.3874129,80
 pocket3 ,742.6868342,81
 pocket3 ,741.6850757,82
 pocket3 ,766.6598938,83
 pocket3 ,729.8548035,84
 pocket3 ,762.1737415,85
 pocket3 ,716.2811659,86
 pocket3 ,673.5277131,87
 pocket3 ,673.5277131,88
 pocket3 ,532.5368451,89
 pocket3 ,555.7798183,90
 pocket3 ,600.5271878,91
 pocket3 ,468.1891256,92
 pocket3 ,468.1891256,93
 pocket3 ,466.8457772,94
 pocket3 ,489.3323337,95
 pocket3 ,489.3323337,96
 pocket3 ,490.0429633,97
 pocket3 ,572.1073631,98
 pocket3 ,601.3039083,99
 pocket3 ,607.7560935,100
 pocket3 ,607.7560935,101
 pocket3 ,614.1316075,102
 pocket3 ,591.2327165,103
 pocket3 ,659.2957166,104
 pocket3 ,676.3796688,105
 pocket3 ,733.6492074,106
 pocket3 ,773.7764951,107
 pocket3 ,664.407017,108
 pocket3 ,694.0049896,109
 pocket3 ,656.2433274,110
 pocket3 ,656.2433274,111
 pocket3 ,746.6667298,112
 pocket3 ,800.6524234,113
 pocket3 ,751.1331616,114
 pocket3 ,800.8934306,115
 pocket3 ,795.0267896,116
 pocket3 ,830.1166551,117
 pocket3 ,849.6470558,118
 pocket3 ,783.9756813,119
 pocket3 ,797.5211383,120
 pocket3 ,759.2905946,121
 pocket3 ,713.3440515,122
 pocket3 ,743.211263,123
 pocket3 ,695.8426028,124
 pocket3 ,631.2531951,125
 pocket3 ,555.2960124,126
 pocket3 ,555.5308639,127
 pocket3 ,616.9224482,128
 pocket3 ,649.4387135,129
 pocket3 ,638.3571449,130
 pocket3 ,627.8609164,131
 pocket3 ,591.3044852,132
 pocket3 ,595.2830052,133
 pocket3 ,606.8584495,134
 pocket3 ,632.2406684,135
 pocket3 ,661.8264322,136
 pocket3 ,584.2869875,137
 pocket3 ,507.1831847,138
 pocket3 ,563.1202272,139
 pocket3 ,617.500949,140
 pocket3 ,649.816044,141
 pocket3 ,732.876638,142
 pocket3 ,691.3589965,143
 pocket3 ,679.5998819,144
 pocket3 ,658.8489034,145
 pocket3 ,713.457304,146
 pocket3 ,704.3440579,147
 pocket3 ,762.1361203,148
 pocket3 ,731.0760645,149
 pocket3 ,677.9718675,150
 pocket3 ,651.5778068,151
 pocket3 ,646.5760268,152
 pocket3 ,637.9378158,153
 pocket3 ,678.1436627,154
 pocket3 ,709.0274271,155
 pocket3 ,648.7016162,156
 pocket3 ,673.7067184,157
 pocket3 ,686.0485854,158
 pocket3 ,686.0485854,159
 pocket3 ,722.3963633,160
 pocket3 ,816.3867107,161
 pocket3 ,753.7718587,162
 pocket3 ,753.7718587,163
 pocket3 ,753.7718587,164
 pocket3 ,637.942805,165
 pocket3 ,601.8496249,166
 pocket3 ,647.2344657,167
 pocket3 ,636.4630634,168
 pocket3 ,599.2076172,169
 pocket3 ,581.4377586,170
 pocket3 ,630.438793,171
 pocket3 ,630.438793,172
 pocket3 ,587.2121328,173
 pocket3 ,580.0405822,174
 pocket3 ,650.5262012,175
 pocket3 ,708.5633981,176
 pocket3 ,708.5633981,177
 pocket3 ,665.5675395,178
 pocket3 ,659.8398908,179
 pocket3 ,654.2718996,180
 pocket3 ,571.501955,181
 pocket3 ,571.501955,182
 pocket3 ,612.1102523,183
 pocket3 ,659.1898836,184
 pocket3 ,596.9939304,185
 pocket3 ,585.6183634,186
 pocket3 ,635.1011252,187
 pocket3 ,635.1011252,188
 pocket3 ,672.6518027,189
 pocket3 ,732.012873,190
 pocket3 ,841.002503,191
 pocket3 ,841.002503,192
 pocket3 ,756.1480716,193
 pocket3 ,742.1057106,194
 pocket3 ,670.3530298,195
 pocket3 ,606.1006068,196
 pocket3 ,536.9970251,197
 pocket3 ,536.9970251,198
 pocket3 ,536.9970251,199
 pocket4 ,514.9137101,0
 pocket4 ,458.9704421,1
 pocket4 ,452.6262889,2
 pocket4 ,429.8569376,3
 pocket4 ,434.410438,4
 pocket4 ,430.0102165,5
 pocket4 ,506.9780767,6
 pocket4 ,527.8005215,7
 pocket4 ,507.1591953,8
 pocket4 ,475.5589883,9
 pocket4 ,481.0185095,10
 pocket4 ,522.6559267,11
 pocket4 ,486.8666153,12
 pocket4 ,609.7350208,13
 pocket4 ,650.0125173,14
 pocket4 ,760.4330296,15
 pocket4 ,651.0649495,16
 pocket4 ,750.6142152,17
 pocket4 ,791.4524638,18
 pocket4 ,791.4524638,19
 pocket4 ,791.4524638,20
 pocket4 ,753.8382657,21
 pocket4 ,843.6487092,22
 pocket4 ,764.9950543,23
 pocket4 ,724.6843776,24
 pocket4 ,700.8509619,25
 pocket4 ,752.9936163,26
 pocket4 ,666.4033729,27
 pocket4 ,640.6298713,28
 pocket4 ,640.6298713,29
 pocket4 ,637.2620237,30
 pocket4 ,706.9853017,31
 pocket4 ,692.3625719,32
 pocket4 ,748.1329555,33
 pocket4 ,780.2445974,34
 pocket4 ,730.2723812,35
 pocket4 ,730.2723812,36
 pocket4 ,800.8282461,37
 pocket4 ,792.9369321,38
 pocket4 ,792.9369321,39
 pocket4 ,835.7194742,40
 pocket4 ,834.7730772,41
 pocket4 ,849.9596573,42
 pocket4 ,850.3887513,43
 pocket4 ,891.9949733,44
 pocket4 ,996.3869738,45
 pocket4 ,996.3869738,46
 pocket4 ,989.8598758,47
 pocket4 ,989.8598758,48
 pocket4 ,935.5979119,49
 pocket4 ,941.2061685,50
 pocket4 ,789.2068874,51
 pocket4 ,789.0376338,52
 pocket4 ,811.1161871,53
 pocket4 ,855.5265997,54
 pocket4 ,828.8626266,55
 pocket4 ,828.8626266,56
 pocket4 ,828.8626266,57
 pocket4 ,828.8626266,58
 pocket4 ,756.4116825,59
 pocket4 ,710.5873705,60
 pocket4 ,795.3004932,61
 pocket4 ,753.47154,62
 pocket4 ,699.0542304,63
 pocket4 ,595.5262553,64
 pocket4 ,556.1104826,65
 pocket4 ,556.1104826,66
 pocket4 ,570.5827891,67
 pocket4 ,558.3626875,68
 pocket4 ,572.4105304,69
 pocket4 ,628.4651234,70
 pocket4 ,589.2755218,71
 pocket4 ,546.9374633,72
 pocket4 ,543.2247376,73
 pocket4 ,584.2273525,74
 pocket4 ,628.3292701,75
 pocket4 ,628.3292701,76
 pocket4 ,619.6173373,77
 pocket4 ,595.2773237,78
 pocket4 ,592.8051182,79
 pocket4 ,534.6900669,80
 pocket4 ,534.6900669,81
 pocket4 ,562.0194268,82
 pocket4 ,562.0194268,83
 pocket4 ,492.9399103,84
 pocket4 ,492.9399103,85
 pocket4 ,453.0372511,86
 pocket4 ,493.3717943,87
 pocket4 ,524.2657917,88
 pocket4 ,512.4716267,89
 pocket4 ,442.3317093,90
 pocket4 ,546.2209199,91
 pocket4 ,546.2209199,92
 pocket4 ,610.9769141,93
 pocket4 ,634.9545582,94
 pocket4 ,693.1024665,95
 pocket4 ,750.0955899,96
 pocket4 ,706.3391155,97
 pocket4 ,677.5053392,98
 pocket4 ,681.4334044,99
 pocket4 ,769.6075731,100
 pocket4 ,773.9963238,101
 pocket4 ,732.3223575,102
 pocket4 ,676.9141615,103
 pocket4 ,676.9141615,104
 pocket4 ,596.6830451,105
 pocket4 ,570.3086598,106
 pocket4 ,638.689762,107
 pocket4 ,659.0673692,108
 pocket4 ,689.9600518,109
 pocket4 ,601.5685525,110
 pocket4 ,567.804665,111
 pocket4 ,564.1714636,112
 pocket4 ,551.9652441,113
 pocket4 ,551.9652441,114
 pocket4 ,590.6411401,115
 pocket4 ,617.7675659,116
 pocket4 ,534.0179327,117
 pocket4 ,516.9069932,118
 pocket4 ,573.7921112,119
 pocket4 ,603.9440817,120
 pocket4 ,527.867017,121
 pocket4 ,627.9777935,122
 pocket4 ,634.5694959,123
 pocket4 ,634.5694959,124
 pocket4 ,634.5694959,125
 pocket4 ,685.2451364,126
 pocket4 ,662.7506483,127
 pocket4 ,705.615976,128
 pocket4 ,675.689284,129
 pocket4 ,708.3586292,130
 pocket4 ,771.1033485,131
 pocket4 ,662.4661887,132
 pocket4 ,702.6519271,133
 pocket4 ,636.7242269,134
 pocket4 ,615.8802976,135
 pocket4 ,545.1979105,136
 pocket4 ,573.1424849,137
 pocket4 ,522.859377,138
 pocket4 ,516.3622906,139
 pocket4 ,427.6817716,140
 pocket4 ,427.6817716,141
 pocket4 ,480.6266214,142
 pocket4 ,480.6266214,143
 pocket4 ,538.4735866,144
 pocket4 ,696.3946451,145
 pocket4 ,630.5907579,146
 pocket4 ,587.1213844,147
 pocket4 ,576.9329391,148
 pocket4 ,566.3536583,149
 pocket4 ,610.7827997,150
 pocket4 ,610.7827997,151
 pocket4 ,566.9403282,152
 pocket4 ,566.9403282,153
 pocket4 ,566.9403282,154
 pocket4 ,500.6670668,155
 pocket4 ,542.7086266,156
 pocket4 ,568.6015738,157
 pocket4 ,579.2542891,158
 pocket4 ,588.0999489,159
 pocket4 ,462.5588257,160
 pocket4 ,462.5588257,161
 pocket4 ,595.3634259,162
 pocket4 ,595.3634259,163
 pocket4 ,595.3634259,164
 pocket4 ,576.7168707,165
 pocket4 ,508.3342295,166
 pocket4 ,508.3342295,167
 pocket4 ,521.2013645,168
 pocket4 ,529.5764422,169
 pocket4 ,530.9097297,170
 pocket4 ,523.0098242,171
 pocket4 ,459.068647,172
 pocket4 ,459.068647,173
 pocket4 ,459.068647,174
 pocket4 ,484.5331449,175
 pocket4 ,508.0361275,176
 pocket4 ,508.0361275,177
 pocket4 ,482.1566597,178
 pocket4 ,476.0817184,179
 pocket4 ,499.303928,180
 pocket4 ,594.9477878,181
 pocket4 ,656.2760658,182
 pocket4 ,760.8383776,183
 pocket4 ,677.7027925,184
 pocket4 ,601.7967837,185
 pocket4 ,601.7967837,186
 pocket4 ,601.7967837,187
 pocket4 ,718.3972661,188
 pocket4 ,714.9015938,189
 pocket4 ,714.9015938,190
 pocket4 ,660.1068271,191
 pocket4 ,660.1068271,192
 pocket4 ,611.0624295,193
 pocket4 ,664.2428249,194
 pocket4 ,772.4807292,195
 pocket4 ,695.8022744,196
 pocket4 ,671.6839983,197
 pocket4 ,614.754224,198
 pocket4 ,598.2204223,199
 pocket5 ,444.4690149,0
 pocket5 ,467.834831,1
 pocket5 ,554.78588,2
 pocket5 ,642.2126267,3
 pocket5 ,690.2729029,4
 pocket5 ,832.3375843,5
 pocket5 ,832.3375843,6
 pocket5 ,809.0097487,7
 pocket5 ,749.154134,8
 pocket5 ,706.9451357,9
 pocket5 ,707.9706169,10
 pocket5 ,728.9238342,11
 pocket5 ,683.4332125,12
 pocket5 ,667.8691352,13
 pocket5 ,703.7708308,14
 pocket5 ,611.908622,15
 pocket5 ,626.1248581,16
 pocket5 ,611.1959335,17
 pocket5 ,612.3726037,18
 pocket5 ,584.414592,19
 pocket5 ,563.0202079,20
 pocket5 ,563.0202079,21
 pocket5 ,563.0202079,22
 pocket5 ,626.1287154,23
 pocket5 ,605.2163414,24
 pocket5 ,608.9384784,25
 pocket5 ,656.4185794,26
 pocket5 ,689.7469272,27
 pocket5 ,723.0056193,28
 pocket5 ,722.7385325,29
 pocket5 ,745.3978412,30
 pocket5 ,745.3978412,31
 pocket5 ,717.843473,32
 pocket5 ,663.1607546,33
 pocket5 ,650.8720986,34
 pocket5 ,677.1029293,35
 pocket5 ,603.7669187,36
 pocket5 ,517.0576428,37
 pocket5 ,569.8980618,38
 pocket5 ,627.0629806,39
 pocket5 ,627.0629806,40
 pocket5 ,585.2022831,41
 pocket5 ,583.0907612,42
 pocket5 ,575.3087672,43
 pocket5 ,655.2121178,44
 pocket5 ,658.8149877,45
 pocket5 ,605.5842311,46
 pocket5 ,628.8012809,47
 pocket5 ,577.4765619,48
 pocket5 ,624.2546605,49
 pocket5 ,624.2546605,50
 pocket5 ,719.9967311,51
 pocket5 ,765.0338808,52
 pocket5 ,708.1025316,53
 pocket5 ,621.4459468,54
 pocket5 ,640.9518232,55
 pocket5 ,716.3321669,56
 pocket5 ,722.8377594,57
 pocket5 ,667.7328866,58
 pocket5 ,639.0060529,59
 pocket5 ,639.0060529,60
 pocket5 ,585.1052788,61
 pocket5 ,585.1052788,62
 pocket5 ,620.01466,63
 pocket5 ,620.01466,64
 pocket5 ,570.5343258,65
 pocket5 ,570.6690724,66
 pocket5 ,481.573544,67
 pocket5 ,570.9385658,68
 pocket5 ,570.9385658,69
 pocket5 ,511.2045524,70
 pocket5 ,511.2045524,71
 pocket5 ,448.2087402,72
 pocket5 ,504.3476501,73
 pocket5 ,504.3476501,74
 pocket5 ,512.7700209,75
 pocket5 ,498.2278847,76
 pocket5 ,498.2278847,77
