key,value,t
pocket2, 506.64084426829567,13
pocket2, 484.5280721968593,14
pocket2, 483.35500653190013,15
pocket2, 431.3627082328683,16
pocket2, 426.40113188390126,17
pocket2, 474.1158775623824,18
pocket2, 479.7339787537765,19
pocket2, 465.83709032914635,20
pocket2, 493.74899331231154,21
pocket2, 498.9057187643566,22
pocket2, 527.2903025484004,23
pocket2, 540.3750444412276,24
pocket2, 540.065818107329,25
pocket2, 567.8145980320322,26
pocket2, 529.5539133792865,27
pocket2, 505.11387625846885,28
pocket2, 514.8703139183497,29
pocket2, 539.7777941889365,30
pocket2, 509.7655195549171,31
pocket2, 515.3146008525786,32
pocket2, 530.5921609881187,33
pocket2, 500.7265935827128,34
pocket2, 527.934381249004,35
pocket2, 497.69908829256576,36
pocket2, 561.4502962899294,37
pocket2, 570.1994752835819,38
pocket2, 568.2140905269474,39
pocket2, 589.1162033095723,40
pocket2, 608.590883262107,41
pocket2, 607.7977669864903,42
pocket2, 591.0194866042661,43
pocket2, 637.2588417065409,44
pocket2, 611.2317692260415,45
pocket2, 636.6223976439773,46
pocket2, 600.9818231995732,47
pocket2, 595.3802397662548,48
pocket2, 595.3802397662548,49
pocket2, 565.1673223533845,50
pocket2, 565.1673223533845,51
pocket2, 638.689422057274,52
pocket2, 601.4733403789304,53
pocket2, 554.4319299382665,54
pocket2, 577.9526839483833,55
pocket2, 606.167529772977,56
pocket2, 645.3824717419222,57
pocket2, 645.3824717419222,58
pocket2, 604.9127397897554,59
pocket2, 662.5283092069218,60
pocket2, 619.2630347969789,61
pocket2, 536.3234320990757,62
pocket2, 568.4107853301593,63
pocket2, 595.8329996260414,64
pocket2, 529.1980491045075,65
pocket2, 478.1647972333821,66
pocket2, 468.610481212509,67
pocket2, 517.549251636064,68
pocket2, 533.9757047227987,69
pocket2, 523.2770875820258,70
pocket2, 563.2911298654141,71
pocket2, 520.2286962877762,72
pocket2, 503.0301303658371,73
pocket2, 503.0301303658372,74
pocket2, 546.88824948998,75
pocket2, 591.7839010784328,76
pocket2, 623.3993832948552,77
pocket2, 596.7282985373921,78
pocket2, 558.8569405501574,79
pocket2, 524.7406210958013,80
pocket2, 508.3078977779101,81
pocket2, 526.5193537695184,82
pocket2, 497.44927330055185,83
pocket2, 487.1718348505699,84
pocket2, 470.8518074417035,85
pocket2, 453.4156216182246,86
pocket2, 464.1752009971059,87
pocket2, 445.9155510413259,88
pocket2, 464.93531559155224,89
pocket2, 463.25092724071726,90
pocket2, 480.17561240105533,91
pocket2, 496.91358230299113,92
pocket2, 510.4331773569946,93
pocket2, 524.0336647364659,94
pocket2, 583.734001717392,95
pocket2, 587.2814416601083,96
pocket2, 577.8508994861104,97
pocket2, 633.8097058095818,98
pocket2, 619.6461597989833,99
pocket3,659.0176544444412,0
pocket3, 617.5575323184032,1
pocket3, 678.6129934707758,2
pocket3, 763.2946480185868,3
pocket3, 782.3981890216556,4
pocket3, 782.3981890216556,5
pocket3, 823.3227901189999,6
pocket3, 746.9396026862296,7
pocket3, 746.9396026862296,8
pocket3, 697.1077867115368,9
pocket3, 633.9380370844643,10
pocket3, 644.6833570599091,11
pocket3, 598.3247768898494,12
pocket3, 557.8475235081659,13
pocket3, 500.7300336351952,14
pocket3, 500.73003363519524,15
pocket3, 535.2930982738651,16
pocket3, 552.7125112910074,17
pocket3, 552.7125112910074,18
pocket3, 632.5097345416481,19
pocket3, 661.9421665005248,20
pocket3, 654.0733147651828,21
pocket3, 620.326923988434,22
pocket3, 565.8636517966911,23
pocket3, 583.4806111400914,24
pocket3, 602.0110299341376,25
pocket3, 526.4181315761758,26
pocket3, 555.1385826236126,27
pocket3, 563.5099008688484,28
pocket3, 507.50232295889145,29
pocket3, 517.6583952871116,30
pocket3, 540.6718528850876,31
pocket3, 574.0530893773238,32
pocket3, 628.6647450009561,33
pocket3, 628.6647450009561,34
pocket3, 590.7448471573969,35
pocket3, 653.6154554169376,36
pocket3, 656.0300172630594,37
pocket3, 654.3168364615532,38
pocket3, 622.7940798350879,39
pocket3, 606.9742881741951,40
pocket3, 590.8413140961552,41
pocket3, 546.8848251132256,42
pocket3, 500.2450699192288,43
pocket3, 508.5605807899682,44
pocket3, 517.0351550895454,45
pocket3, 515.3209015828749,46
pocket3, 498.07684749877325,47
pocket3, 513.4769103231515,48
pocket3, 541.0946278273796,49
pocket3, 557.7039615044247,50
pocket3, 535.5276684048531,51
pocket3, 544.125998777341,52
pocket3, 540.6717432571596,53
pocket3, 548.4632627860053,54
pocket3, 528.7185255919511,55
pocket3, 532.836512101824,56
pocket3, 516.3178900681983,57
pocket3, 484.313858628066,58
pocket3, 446.7476168442826,59
pocket3, 415.88036282064957,60
pocket3, 425.38906869802787,61
pocket3, 433.4121974372744,62
pocket3, 534.0953110678038,63
pocket3, 563.437613331152,64
pocket3, 597.470898902732,65
pocket3, 600.7101554548356,66
pocket3, 629.284815400838,67
pocket3, 632.6690618423085,68
pocket3, 684.4847143654675,69
pocket3, 682.6043340960209,70
pocket3, 780.6727321838671,71
pocket3, 745.6968000143635,72
pocket3, 696.6346509097864,73
pocket3, 675.7520382068864,74
pocket3, 685.261686796839,75
pocket3, 674.7374763749697,76
pocket3, 613.9655753404712,77
pocket3, 607.9094022558812,78
pocket3, 547.2519373969061,79
pocket3, 568.2963147811672,80
pocket3, 444.63109495731015,81
pocket3, 434.2663414703051,82
pocket3, 423.67951221700457,83
pocket3, 459.0236720109721,84
pocket3, 473.2597848367585,85
pocket3, 460.35710124154934,86
pocket3, 518.078681425741,87
pocket3, 518.078681425741,88
pocket3, 534.1695886181965,89
pocket3, 511.03922222323774,90
pocket3, 532.9749056224052,91
pocket3, 559.747383575149,92
pocket3, 568.7201252358747,93
pocket3, 520.0234155708614,94
pocket3, 480.17060586668947,95
pocket3, 520.078823580792,96
pocket3, 518.956946548966,97
pocket3, 543.6014093638689,98
pocket3, 544.1648314577071,99
pocket4,753.8845585934873,0
pocket4, 717.2404427635693,1
pocket4, 677.9951717223106,2
pocket4, 677.0284423914229,3
pocket4, 621.3723096674668,4
pocket4, 573.9434282175097,5
pocket4, 545.3549553394001,6
pocket4, 540.4074859330246,7
pocket4, 585.4859926994565,8
pocket4, 560.1209880423504,9
pocket4, 577.8309309652514,10
pocket4, 571.2768073398148,11
pocket4, 565.3726374504909,12
pocket4, 546.2305783278871,13
pocket4, 524.0589462461963,14
pocket4, 564.0230571401434,15
pocket4, 590.5900823173299,16
pocket4, 638.0908869961361,17
pocket4, 609.3447221680833,18
pocket4, 598.6855719002182,19
pocket4, 581.684097852483,20
pocket4, 562.6962532393405,21
pocket4, 603.0697981394868,22
pocket4, 591.9602693708038,23
pocket4, 611.4094192592135,24
pocket4, 583.7395592255541,25
pocket4, 571.0091584677584,26
pocket4, 567.1397927175215,27
pocket4, 594.9799039363614,28
pocket4, 603.8434519252612,29
pocket4, 631.8569316882723,30
pocket4, 667.1503755626252,31
pocket4, 686.4319982842509,32
pocket4, 723.9249797257648,33
pocket4, 720.9714186317252,34
pocket4, 742.3285167699602,35
pocket4, 764.6700909771735,36
pocket4, 732.9418064710328,37
pocket4, 753.2712012655238,38
pocket4, 751.7756975502256,39
pocket4, 725.767395014488,40
pocket4, 685.4324310182435,41
pocket4, 654.0228985093978,42
pocket4, 638.3075881680085,43
pocket4, 674.771598372528,44
pocket4, 690.4976132959024,45
pocket4, 710.1889564965063,46
pocket4, 728.6228176504004,47
pocket4, 662.677201928585,48
pocket4, 653.0353936911781,49
pocket4, 604.5962619484615,50
pocket4, 604.9484217414545,51
pocket4, 596.2152117764244,52
pocket4, 527.7936145643762,53
pocket4, 438.73534733684505,54
pocket4, 438.73534733684505,55
pocket4, 409.3087648969812,56
pocket4, 374.25416095795697,57
pocket4, 386.3922728603289,58
pocket4, 386.3922728603289,59
pocket4, 411.93812874215837,60
pocket4, 387.9793532780197,61
pocket4, 470.3361883678478,62
pocket4, 537.6612038101979,63
pocket4, 556.2425202167916,64
pocket4, 540.1229245147258,65
pocket4, 499.63827629336157,66
pocket4, 527.2794104346852,67
pocket4, 546.6555384953623,68
pocket4, 517.1891917780146,69
pocket4, 517.7283757008506,70
pocket4, 540.826213685207,71
pocket4, 488.9208624143906,72
pocket4, 510.3878889778304,73
pocket4, 548.7524618378818,74
pocket4, 553.5947391792394,75
pocket4, 578.9904433208878,76
pocket4, 548.7861564185025,77
pocket4, 533.9525699183248,78
pocket4, 565.5143389032113,79
pocket4, 571.6476686027594,80
pocket4, 536.6462660019617,81
pocket4, 567.6980357233427,82
pocket4, 521.6142421925055,83
pocket4, 460.8348199271728,84
pocket4, 519.126847012907,85
pocket4, 580.3076668736863,86
pocket4, 657.77869030203,87
pocket4, 657.7786903020299,88
pocket4, 681.066879808901,89
pocket4, 681.066879808901,90
pocket4, 715.0318171267348,91
pocket4, 715.0318171267348,92
pocket4, 659.5302212354644,93
pocket4, 691.5646383857196,94
pocket4, 676.2773682592433,95
pocket4, 637.1513619688698,96
pocket4, 592.0491715879675,97
pocket4, 592.0491715879675,98
pocket4, 533.6770397692068,99
pocket5,590.4724133115695,0
pocket5, 610.287058418473,1
pocket5, 629.8242446996915,2
pocket5, 676.2871544118245,3
pocket5, 702.1275106953655,4
pocket5, 698.9013135472009,5
pocket5, 724.2679504819718,6
pocket5, 767.2415631865333,7
pocket5, 806.1784312934562,8
pocket5, 790.1139462570065,9
pocket5, 741.8640775133833,10
pocket5, 757.8039608801331,11
pocket5, 726.4628295196169,12
pocket5, 708.1885075284837,13
pocket5, 722.5323772375564,14
pocket5, 718.1066424364843,15
pocket5, 692.7642564117326,16
pocket5, 712.8298273872317,17
pocket5, 679.2788585738166,18
pocket5, 658.0118005726091,19
pocket5, 683.4303587027368,20
pocket5, 645.1933699246339,21
pocket5, 655.4551586711286,22
pocket5, 654.3592980754343,23
pocket5, 585.869593993732,24
pocket5, 569.4190459665566,25
pocket5, 591.7522651772586,26
pocket5, 598.4226467350142,27
pocket5, 585.303379444583,28
pocket5, 551.5829494574994,29
pocket5, 527.9158479160582,30
pocket5, 508.2348616076086,31
pocket5, 472.97623261680894,32
pocket5, 462.1507575487542,33
pocket5, 493.8762492795197,34
pocket5, 502.94026622421234,35
pocket5, 469.26034049260136,36
pocket5, 406.7345996675421,37
pocket5, 431.9215802178899,38
pocket5, 522.2588907314333,39
pocket5, 593.5621052893763,40
pocket5, 644.8608757456058,41
pocket5, 718.0793063942175,42
pocket5, 718.0793063942177,43
pocket5, 680.9593703402002,44
pocket5, 680.9593703402002,45
pocket5, 675.7104800445443,46
pocket5, 704.599222553074,47
pocket5, 704.96633158436,48
pocket5, 624.9488043163295,49
pocket5, 554.7061146371216,50
pocket5, 510.8204404130118,51
pocket5, 512.9420588746307,52
pocket5, 512.9420588746307,53
pocket5, 521.5297124188091,54
pocket5, 519.5070061135225,55
pocket5, 557.1475246751046,56
pocket5, 570.1436992491416,57
pocket5, 609.4585809102573,58
pocket5, 652.2555174391836,59
pocket5, 650.5623377448012,60
pocket5, 679.8918802585764,61
pocket5, 635.8348734999825,62
pocket5, 635.8348734999825,63
pocket5, 655.563440252582,64
pocket5, 676.4448639190813,65
pocket5, 644.1756329655778,66
pocket5, 590.5841135407214,67
pocket5, 526.8976242054748,68
pocket5, 501.52380073291596,69
pocket5, 463.7638711844307,70
pocket5, 499.7790140582495,71
pocket5, 512.7614372258065,72
pocket5, 512.7614372258065,73
pocket5, 425.46634739055077,74
pocket5, 425.46634739055077,75
pocket5, 459.93844656009196,76
pocket5, 484.17111253752773,77
pocket5, 484.17111253752773,78
pocket5, 519.7947002623754,79
pocket5, 575.2581081195492,80
pocket5, 500.6123352455348,81
pocket5, 535.2067839734725,82
pocket5, 523.6979193650857,83
pocket5, 626.4562864783555,84
pocket5, 616.5980230503767,85
pocket5, 607.9012164994244,86
pocket5, 631.6702260390387,87
pocket5, 601.2695254685602,88
pocket5, 649.0198780601683,89
pocket5, 640.2977400336887,90
pocket5, 636.0264033771201,91
pocket5, 636.0264033771202,92
pocket5, 658.6991123349146,93
pocket5, 611.4844943395974,94
pocket5, 654.504768349247,95
pocket5, 667.4421182839441,96
pocket5, 633.9840736630938,97
pocket5, 655.996421320077,98
pocket5, 699.3792858636573,99
pocket6,675.1460010870554,0
pocket6, 755.9236461018976,1
pocket6, 811.7389033476713,2
pocket6, 1053.2273783744256,3
pocket6, 1053.2273783744256,4
pocket6, 1016.3942331812356,5
pocket6, 1016.3942331812356,6
pocket6, 921.6318043037867,7
pocket6, 810.3666529946112,8
pocket6, 844.8514114107107,9
pocket6, 911.8717055643698,10
pocket6, 901.7983126099418,11
pocket6, 864.9742531440934,12
pocket6, 710.787447395157,13
pocket6, 710.787447395157,14
pocket6, 638.7740194017955,15
pocket6, 657.7260679781548,16
pocket6, 669.8355037018506,17
pocket6, 704.0114789967306,18
pocket6, 659.2595183546622,19
pocket6, 628.0947570780014,20
pocket6, 620.291251165851,21
pocket6, 614.6430406869888,22
pocket6, 614.2632735336467,23
pocket6, 614.2632735336467,24
pocket6, 642.4824963182433,25
pocket6, 615.4288760760041,26
pocket6, 543.9719945782607,27
pocket6, 504.53717196226614,28
pocket6, 530.8963579211406,29
pocket6, 584.8104251002002,30
pocket6, 576.1957757950663,31
pocket6, 558.9749770378769,32
pocket6, 552.5397944040784,33
pocket6, 552.7736764020265,34
pocket6, 557.304051070596,35
pocket6, 602.8038522277963,36
pocket6, 668.0562159772519,37
pocket6, 734.561150239189,38
pocket6, 666.0729607695406,39
pocket6, 598.256667300398,40
pocket6, 586.9457233108255,41
pocket6, 598.0762034838739,42
pocket6, 598.0762034838739,43
pocket6, 607.4739477655108,44
pocket6, 599.6638376062341,45
pocket6, 546.4398427479399,46
pocket6, 501.9772074807738,47
pocket6, 422.14851820962883,48
pocket6, 479.2195653032992,49
pocket6, 547.8690800527047,50
pocket6, 565.0060496055244,51
pocket6, 479.37286577458264,52
pocket6, 522.5162896780068,53
pocket6, 482.8644836246005,54
pocket6, 482.8644836246005,55
pocket6, 555.3612476293785,56
pocket6, 578.7955771195699,57
pocket6, 543.3149661988143,58
pocket6, 490.5077233312236,59
pocket6, 424.77525458263733,60
pocket6, 437.24989016131315,61
pocket6, 514.2281645730932,62
pocket6, 478.0485350126832,63
pocket6, 484.72207224681995,64
pocket6, 479.6227992313295,65
pocket6, 425.82430419494983,66
pocket6, 441.0519708204632,67
pocket6, 450.4444782236416,68
pocket6, 509.50708724213257,69
pocket6, 519.725536234777,70
pocket6, 526.6970545646514,71
pocket6, 458.58898725306454,72
pocket6, 511.46414522422066,73
pocket6, 501.8835753248629,74
pocket6, 495.04305983412075,75
pocket6, 532.425733268222,76
pocket6, 558.0327929041749,77
pocket6, 558.0327929041748,78
pocket6, 547.0162497329959,79
pocket6, 549.4020956229601,80
pocket6, 544.9817541618061,81
pocket6, 602.1441426666821,82
pocket6, 569.2836591914225,83
pocket6, 593.2910997016595,84
pocket6, 635.476669900748,85
pocket6, 570.9432578259566,86
pocket6, 515.3448621454091,87
pocket6, 515.3448621454091,88
pocket6, 522.2308365503152,89
pocket6, 585.8028402333541,90
pocket6, 585.8028402333541,91
pocket6, 549.8798901053273,92
pocket6, 525.5044210325626,93
pocket6, 475.6082882610555,94
pocket6, 475.6082882610555,95
pocket6, 538.4875766654222,96
pocket6, 538.4875766654222,97
pocket6, 528.9751720049401,98
pocket6, 624.0154382776598,99
pocket7,649.0313920145015,0
pocket7, 623.380358608528,1
pocket7, 559.7126254964733,2
pocket7, 685.8825499454572,3
pocket7, 685.8825499454572,4
pocket7, 772.3643015841079,5
pocket7, 701.5574689838631,6
pocket7, 739.0881766204005,7
pocket7, 739.0881766204005,8
pocket7, 739.0881766204003,9
pocket7, 633.4647760133377,10
pocket7, 633.4647760133377,11
pocket7, 551.478933611736,12
pocket7, 537.9176521142588,13
pocket7, 537.9176521142588,14
pocket7, 485.6062504698989,15
pocket7, 439.8105658785508,16
pocket7, 364.94276067556603,17
pocket7, 406.12788630709844,18
pocket7, 406.1278863070984,19
pocket7, 490.3302082790879,20
pocket7, 545.3497984990429,21
pocket7, 585.3211971810615,22
pocket7, 582.3801996103772,23
pocket7, 585.5333855429961,24
pocket7, 794.0882640272009,25
pocket7, 867.1068865591461,26
pocket7, 874.2556526224332,27
pocket7, 852.1758313732828,28
pocket7, 859.661760930308,29
pocket7, 879.8710823524453,30
pocket7, 880.5001884286845,31
pocket7, 918.1051922730738,32
pocket7, 982.6878567834782,33
pocket7, 992.5274168069137,34
pocket7, 862.0870780872008,35
pocket7, 817.5398163467298,36
pocket7, 803.3100402530978,37
pocket7, 870.9659754371913,38
pocket7, 770.5420306896774,39
pocket7, 680.5172723677715,40
pocket7, 680.5172723677715,41
pocket7, 597.0467812317668,42
pocket7, 597.0467812317669,43
pocket7, 556.7773249483212,44
pocket7, 513.962585818077,45
pocket7, 516.0259862317375,46
pocket7, 571.1429196505775,47
pocket7, 505.2337555007636,48
pocket7, 544.6432180066765,49
pocket7, 557.751698828692,50
pocket7, 557.7516988286919,51
pocket7, 640.7395369784898,52
pocket7, 590.1418674637457,53
pocket7, 690.8055156596007,54
pocket7, 690.8055156596007,55
pocket7, 690.8055156596009,56
pocket7, 596.3434187152253,57
pocket7, 595.3040042062119,58
pocket7, 642.5942634761516,59
pocket7, 632.4635962043252,60
pocket7, 632.4635962043252,61
pocket7, 521.2594228717724,62
pocket7, 530.562375631868,63
pocket7, 532.5674090029713,64
pocket7, 532.5674090029713,65
pocket7, 497.16354327795284,66
pocket7, 544.2223386495967,67
pocket7, 544.2223386495967,68
pocket7, 544.2223386495967,69
pocket7, 537.2132007033763,70
pocket7, 598.2370145182134,71
pocket7, 628.4981797854297,72
pocket7, 617.5955507803252,73
pocket7, 531.9707130098437,74
pocket7, 555.536795753424,75
pocket7, 593.0418712489595,76
pocket7, 558.3534964970953,77
pocket7, 564.7821576365627,78
pocket7, 516.6537765563788,79
pocket7, 536.2519713354961,80
pocket7, 540.5480540137263,81
pocket7, 578.3041067306267,82
pocket7, 606.555589835783,83
pocket7, 606.555589835783,84
pocket7, 580.640190275458,85
pocket7, 558.5726239261264,86
pocket7, 615.95558917554,87
pocket7, 617.5307722633117,88
pocket7, 629.2367260848079,89
pocket7, 618.1745930008325,90
pocket7, 554.7455986954583,91
pocket7, 522.5889283475525,92
pocket7, 533.3439888130741,93
pocket7, 546.7983206638472,94
pocket7, 564.5766052030883,95
pocket7, 616.5149778004393,96
pocket7, 521.3830932773265,97
pocket7, 504.69354710876496,98
pocket7, 529.2225004734013,99
pocket8,465.3325217124474,0
pocket8, 517.3275781538681,1
pocket8, 517.3275781538681,2
pocket8, 285.841036646252,3
pocket8, 285.841036646252,4
pocket8, 485.6557709069041,5
pocket8, 669.0919181403927,6
pocket8, 618.3734643047311,7
pocket8, 613.4050060489539,8
pocket8, 613.4050060489537,9
pocket8, 653.6701039750343,10
pocket8, 653.6701039750343,11
pocket8, 662.8778201447169,12
pocket8, 662.8778201447168,13
pocket8, 662.8778201447169,14
pocket8, 572.7777072630146,15
pocket8, 528.6312740379979,16
pocket8, 541.1139082860483,17
pocket8, 528.0095921010991,18
pocket8, 573.3431961503499,19
pocket8, 588.1701985601034,20
pocket8, 642.298769926982,21
pocket8, 640.1074750698643,22
pocket8, 580.7702766620563,23
pocket8, 671.5023146810606,24
pocket8, 718.1905650443558,25
pocket8, 715.6735230323746,26
pocket8, 683.0679989629219,27
pocket8, 683.0679989629219,28
pocket8, 672.8380541937177,29
pocket8, 677.3021505443825,30
pocket8, 630.1742553009839,31
pocket8, 613.7756611636238,32
pocket8, 743.4518528130957,33
pocket8, 419.9157753838671,34
pocket8, 419.9157753838671,35
pocket8, 751.888736395162,36
pocket8, 878.771811353488,37
pocket8, 878.771811353488,38
pocket8, 798.9734202628613,39
pocket8, 798.9734202628613,40
pocket8, 798.9734202628613,41
pocket8, 798.9734202628613,42
pocket8, 798.9734202628613,43
pocket8, 953.2917775083465,44
pocket8, 953.2917775083465,45
pocket8, 697.5284011713568,46
pocket8, 498.6250509646962,47
pocket8, 498.6250509646962,48
pocket8, 655.6137580277609,49
pocket8, 655.6137580277609,50
pocket8, 655.6137580277609,51
pocket8, 578.4304318677289,52
pocket8, 578.4304318677289,53
pocket8, 578.430431867729,54
pocket8, 578.4304318677289,55
pocket8, 578.4304318677289,56
pocket8, 578.1731495862797,57
pocket8, 578.1731495862797,58
pocket8, 430.4818938208644,59
pocket8, 537.0620891202899,60
pocket8, 537.0620891202899,61
pocket8, 872.8622786049087,62
pocket8, 871.9499764440352,63
pocket8, 871.9499764440353,64
pocket8, 871.9499764440353,65
pocket8, 871.9499764440352,66
pocket8, 1016.9666325606923,67
pocket8, 949.7040755198077,68
pocket8, 805.092805028298,69
pocket8, 818.8103863555873,70
pocket8, 818.8103863555873,71
pocket8, 611.7608653538091,72
pocket8, 463.0998276510715,73
pocket8, 463.0998276510715,74
pocket8, 516.5167088140072,75
pocket8, 516.5167088140072,76
pocket8, 516.5167088140072,77
pocket8, 458.6667849182205,78
pocket8, 590.705889776649,79
pocket8, 590.705889776649,80
pocket8, 596.6255719558201,81
pocket8, 682.1109316079426,82
pocket8, 783.9964347223122,83
pocket8, 738.3151832280748,84
pocket8, 740.347920668656,85
pocket8, 677.4136975139515,86
pocket8, 677.4136975139515,87
pocket8, 645.781683911735,88
pocket8, 553.9748756857583,89
pocket8, 553.9748756857582,90
pocket8, 599.3585268613309,91
pocket8, 513.0916197825929,92
pocket8, 502.30094485365277,93
pocket8, 491.6430983741582,94
pocket8, 491.6430983741582,95
pocket8, 508.1346717439143,96
pocket8, 508.1346717439143,97
pocket8, 454.89598000215517,98
pocket8, 704.893135889065,99
pocket9,749.4896920616052,0
pocket9, 858.221961002893,1
pocket9, 858.221961002893,2
pocket9, 1091.1550153685253,3
pocket9, 1091.1550153685253,4
pocket9, 1091.1550153685253,5
pocket9, 1075.6864988854688,6
pocket9, 1075.6864988854688,7
pocket9, 669.2791750349213,8
pocket9, 669.2791750349213,9
pocket9, 876.7098714194086,10
pocket9, 777.2215576863784,11
pocket9, 777.2215576863784,12
pocket9, 771.4261706675252,13
pocket9, 771.4261706675252,14
pocket9, 771.4261706675252,15
pocket9, 710.9427190202839,16
pocket9, 710.9427190202839,17
pocket9, 860.2996749655873,18
pocket9, 1052.5797005231386,19
pocket9, 972.915845968057,20
pocket9, 836.7842365172174,21
pocket9, 836.7842365172174,22
pocket9, 865.8962992078275,23
pocket9, 865.8962992078275,24
pocket9, 865.8962992078275,25
pocket9, 780.8776349130421,26
pocket9, 775.0307499750764,27
pocket9, 730.2806944584894,28
pocket9, 550.4528779110286,29
pocket9, 550.4528779110286,30
pocket9, 580.9687453476112,31
pocket9, 580.9687453476112,32
pocket9, 482.530444666062,33
pocket9, 529.4809626995275,34
pocket9, 542.7286967258462,35
pocket9, 631.0564441824532,36
pocket9, 503.0694878850935,37
pocket9, 501.9158448882735,38
pocket9, 447.64243613409747,39
pocket9, 447.64243613409747,40
pocket9, 447.64243613409747,41
pocket9, 447.64243613409747,42
pocket9, 447.64243613409747,43
pocket9, 373.4124092454886,44
pocket9, 262.2587974526723,45
pocket9, 449.47088358549695,46
pocket9, 554.3586328613578,47
pocket9, 589.6049627233455,48
pocket9, 670.9672978902464,49
pocket9, 670.9672978902464,50
pocket9, 670.9672978902464,51
pocket9, 670.9672978902464,52
pocket9, 670.9672978902464,53
pocket9, 670.9672978902464,54
pocket9, 610.2001552163886,55
pocket9, 538.9685216714693,56
pocket9, 538.9685216714693,57
pocket9, 478.4039712835435,58
pocket9, 677.6455557859161,59
pocket9, 677.6455557859161,60
pocket9, 677.6455557859161,61
pocket9, 677.6455557859161,62
pocket9, 569.6476780424301,63
pocket9, 569.6476780424301,64
pocket9, 640.5221534662377,65
pocket9, 552.8952971375785,66
pocket9, 552.8952971375785,67
pocket9, 552.8952971375785,68
pocket9, 561.5404256007723,69
pocket9, 567.2290978462652,70
pocket9, 640.6914709110854,71
pocket9, 567.2710586930913,72
pocket9, 583.2618450949136,73
pocket9, 583.2618450949136,74
pocket9, 551.8222621695986,75
pocket9, 642.3026379631405,76
pocket9, 642.3026379631405,77
pocket9, 646.9909621638443,78
